	Sample_Names	Percolation_Threshold
205	'A589E01_'	0.9764794461700129
206	'A590E01_'	0.9480075945110941
207	'A591E01_'	0.892273453272583
208	'A592E01_'	0.915359688885838
209	'A593E01_'	0.9352675718431128
210	'A594E01_'	0.9465853731420221
211	'A595E01_'	0.9040193724025601
212	'A596E01_'	0.987179161854545
213	'A597E01_'	0.999947595512408
214	'A598E01_'	0.9843305203843091
215	'A599E01_'	0.9328216357904909
216	'A606E01_'	0.9743403950560129
217	'A640E01_'	0.9626136456247271
218	'A676E01_'	0.9938982906419099
219	'A680E01_'	0.969879884233939
220	'A681E01_'	0.8935382532813059
221	'A682E01_'	0.88967264282357
222	'A683E01_'	0.8435174945665509
223	'A684E01_'	0.822292632106439
224	'A685E01_'	0.8632361314039159
225	'A687E01_'	0.8052458014876519
226	'A688E01_'	0.8168903400496871
227	'A689E01_'	0.7548079083563259
228	'A690E01_'	0.7582429877539391
229	'A691E01_'	0.7804019313841469
230	'A692E01_'	0.756330808641154
231	'A693E01_'	0.7335611780567929
232	'A694E01_'	0.724613755697023
233	'A695E01_'	0.75287144333399
234	'A696E01_'	0.8090135929460458
235	'A697E01_'	0.807203824756308
236	'A698E01_'	0.810604208660106
237	'A699E01_'	0.85648306999043
238	'A700E01_'	0.908324236333572
239	'A701E01_'	0.8107820668785849
240	'A702E01_'	0.8415791576343671
241	'A703E01_'	0.8723178749721802
242	'A016E03_'	0.9910322245511339
243	'A017E03_'	0.9906782383153
244	'A018E03_'	1.00699229480059
245	'A019E03_'	1.0014950457963598
246	'A022E03_'	1.01166074055919
247	'A023E03_'	1.00652920271839
248	'A024E03_'	0.998059717571678
249	'A026E03_'	1.00813618655545
250	'A027E03_'	0.984469817033947
251	'A028E03_'	0.9779807553182042
252	'A029E03_'	0.9896322192581349
253	'A030E03_'	0.9678323468123059
254	'A031E03_'	0.9987782081571579
255	'A032E03_'	0.998297334942288
256	'A033E03_'	0.93865877718525
257	'A034E03_'	0.9550446968156808
258	'A037E03_'	0.915143499045471
259	'A038E03_'	0.912832920094333
260	'A040E03_'	0.915259982545212
261	'A041E03_'	0.9950146653929741
262	'A092E03_'	0.9310981158016729
263	'A093E03_'	0.9582033126713309
264	'A096E03_'	0.9992970700190871
265	'A162E03_'	1.00786281351062
266	'A163E03_'	0.957819626364078
267	'A166E03_'	0.9932285461582191
268	'A170E03_'	1.01257081582698
269	'A171E03_'	0.97142059228691
270	'A172E03_'	0.8885939824615909
271	'A173E03_'	0.886549568483016
272	'A174E03_'	0.95795009107262
273	'A175E03_'	0.918753119713494
274	'A180E03_'	0.976760594211009
275	'A183E03_'	0.9425019910493191
276	'A184E03_'	1.00037293063164
277	'A192E03_'	1.01313160598327
278	'A249E03_'	1.00504595016164
279	'A264E03_'	0.9327328000608599
280	'A265E03_'	0.91758317336755
281	'A266E03_'	0.982678110495567
282	'A268E03_'	0.900849069394486
283	'A270E03_'	0.9656174037032329
284	'A313E03_'	0.98154145010186
285	'A314E03_'	0.910758726950275
286	'A338E03_'	0.33953989272013696
287	'A357E03_'	0.9030488820599302
288	'A364E03_'	0.964117096957097
289	'A365E03_'	0.912364354427963
290	'A366E03_'	0.956058502916737
291	'A367E03_'	1.00161720032496
292	'A414E03_'	1.0004546933451501
293	'A417E03_'	0.99318213177083
294	'A418E03_'	0.9444334938408829
295	'A419E03_'	0.940076078181564
296	'A420E03_'	0.978112818085109
297	'A421E03_'	1.00280448134582
298	'A422E03_'	1.01218052996399
299	'A494E03_'	0.984421864982211
300	'A496E03_'	1.0077100424504302
301	'A499E03_'	1.00688199069603
302	'A500E03_'	1.0025021062114599
303	'A501E03_'	0.9563419055818408
304	'A502E03_'	0.983859690033693
305	'A503E03_'	0.9498503700383649
306	'A504E03_'	1.0078609936999001
307	'A508E03_'	0.850042374711575
308	'A509E03_'	0.958448296992039
309	'A510E03_'	0.989126641843293
310	'A511E03_'	0.987188715810664
311	'A513E03_'	0.979942256276084
312	'A514E03_'	0.8969276066620641
313	'A515E03_'	0.9338361860611599
314	'A516E03_'	0.992152499761853
315	'A517E03_'	0.854887917324075
316	'A518E03_'	0.9838084461919521
317	'A577E03_'	1.00838708611081
318	'A592E03_'	1.0009967651395
319	'A595E03_'	0.9873005948314669
320	'A597E03_'	0.9220509052168101
321	'A598E03_'	0.9172583232179939
322	'A599E03_'	0.971798292472309
323	'A600E03_'	0.896931471345199
324	'A601E03_'	1.00742843940987
325	'A605E03_'	0.9687566640302031
326	'A606E03_'	0.948353305640715
327	'A607E03_'	0.903691015242559
328	'A608E03_'	0.938837664174751
329	'A609E03_'	0.947944090392683
330	'A610E03_'	0.933046360337923
331	'A679E03_'	0.951217454994418
332	'A680E03_'	0.954007090903418
333	'A681E03_'	0.9172395510104759
334	'A682E03_'	0.973407289672001
335	'A683E03_'	0.9926474194591701
336	'A685E03_'	1.00334286640582
337	'A686E03_'	1.0060777110192098
338	'A701E03_'	1.00585340622355
339	'A041E05_'	0.971112185812477
340	'A042E05_'	0.990319591958244
341	'A065E05_'	1.01251930926395
342	'A136E05_'	1.00953285969374
343	'A137E05_'	1.00837945608119
344	'A138E05_'	1.00436177036031
345	'A139E05_'	0.983593295702435
346	'A282E05_'	0.6576568200406651
347	'A311E05_'	1.01272175910634
348	'A321E05_'	1.00175314078852
349	'A531E05_'	0.997547929757994
350	'A578E05_'	1.0019149950164898
351	'A624E05_'	0.9850636303342549
352	'A134E07_'	0.992641701079162
353	'A136E07_'	0.9467418238204859
354	'A137E07_'	0.957938119583088
355	'A138E07_'	0.9973134384585699
356	'A139E07_'	0.989186226461296
357	'A474E07_'	0.9664238925084642
358	'A277E09_'	0.872229324980874
359	'A628E09_'	1.00991520375453
360	'A629E09_'	0.977161290901981
361	'A630E09_'	0.9777809090771759
