	Sample_Names	Percolation_Threshold
107	'A264E01_'	1.05181943945953
108	'A267E01_'	1.03540049162739
109	'A274E01_'	1.16638729557903
110	'A275E01_'	1.01698765990192
111	'A276E01_'	1.20045853942201
112	'A277E01_'	1.45599836862695
113	'A278E01_'	1.0698248132877
114	'A282E01_'	1.04757661421458
115	'A283E01_'	1.1787950928048898
116	'A284E01_'	1.12411488864466
117	'A285E01_'	1.02248934964854
118	'A286E01_'	1.12560279492014
119	'A287E01_'	1.28012229716325
120	'A288E01_'	1.22830510776781
121	'A289E01_'	1.1636226749408403
122	'A290E01_'	1.1121940893325901
123	'A291E01_'	1.32475097851113
124	'A292E01_'	1.36371863850472
125	'A293E01_'	1.22219758448748
126	'A294E01_'	1.18569544075871
127	'A295E01_'	1.2411042219940602
128	'A296E01_'	1.37384445272498
129	'A297E01_'	1.1889460411636699
130	'A298E01_'	1.05902227445488
131	'A305E01_'	1.18606961387118
132	'A306E01_'	1.12349676289627
133	'A307E01_'	1.06725834192903
134	'A308E01_'	1.2025083975286899
135	'A309E01_'	1.14904942964565
136	'A310E01_'	1.06897626441378
137	'A313E01_'	1.03653914273174
138	'A314E01_'	1.08478440060995
139	'A315E01_'	1.20152881577561
140	'A316E01_'	1.2326570790300801
141	'A318E01_'	1.05717212323512
142	'A319E01_'	1.0623134210893699
143	'A320E01_'	1.05161857362134
144	'A321E01_'	1.0300069775827199
145	'A322E01_'	1.14224652354518
146	'A323E01_'	1.1972193274448202
147	'A324E01_'	1.25686079712927
148	'A325E01_'	1.21623330206407
149	'A326E01_'	1.1785151687006201
150	'A327E01_'	1.1256022042766898
151	'A328E01_'	1.08504079759287
152	'A329E01_'	1.1356289779608
153	'A330E01_'	1.10796424250144
154	'A331E01_'	1.1347708552536298
155	'A332E01_'	1.13124418078119
156	'A333E01_'	1.0394981631420301
157	'A334E01_'	1.07284440937184
158	'A335E01_'	1.10581178827503
159	'A338E01_'	1.0270465917840998
160	'A340E01_'	1.04388648104355
161	'A341E01_'	1.07834021448128
162	'A342E01_'	1.1148356291938102
163	'A343E01_'	1.15805875411607
164	'A344E01_'	1.07372264447328
165	'A345E01_'	1.2014174847924999
166	'A350E01_'	1.37318743325304
167	'A351E01_'	1.25711076461073
168	'A352E01_'	1.1717327261810602
169	'A353E01_'	1.42301268775422
170	'A357E01_'	1.41367498121544
171	'A358E01_'	1.0770714667342298
172	'A359E01_'	1.15249265001451
173	'A360E01_'	1.25473453519102
174	'A361E01_'	1.3453612195208302
175	'A362E01_'	1.41303271170232
176	'A363E01_'	1.4491438570523403
177	'A364E01_'	1.32074961124034
178	'A365E01_'	1.30456174852973
179	'A366E01_'	1.3140716963342098
180	'A367E01_'	1.22238294754898
181	'A368E01_'	1.1941770400608898
182	'A369E01_'	1.2870083760436999
183	'A370E01_'	1.4731108497261598
184	'A379E01_'	1.3865018755644802
185	'A380E01_'	1.21282056691581
186	'A391E01_'	1.03006269772936
187	'A393E01_'	1.0461267676073498
188	'A394E01_'	1.12670799639381
189	'A395E01_'	1.15116383869848
190	'A396E01_'	1.1626933583651202
191	'A397E01_'	1.0307472801428799
192	'A398E01_'	1.1243270722241498
193	'A399E01_'	1.2394207504732901
194	'A400E01_'	1.21175917079576
195	'A401E01_'	1.04788727238618
196	'A402E01_'	1.0336045235013198
197	'A403E01_'	1.0301869754164201
198	'A404E01_'	1.09723508245908
199	'A405E01_'	1.07671802403286
200	'A421E01_'	1.0213411097637
201	'A422E01_'	1.0300753289903801
202	'A423E01_'	1.09807830113077
203	'A426E01_'	1.02809427958003
204	'A428E01_'	1.0670006726646502
205	'A429E01_'	1.17755427629885
206	'A430E01_'	1.2454639717206202
207	'A431E01_'	1.30171249628353
208	'A432E01_'	1.23413647906969
209	'A433E01_'	1.3572140384203402
210	'A434E01_'	1.3468107498828998
211	'A435E01_'	1.28717965508009
212	'A436E01_'	1.2620819904556102
213	'A437E01_'	1.22275646932711
214	'A438E01_'	1.18885567332707
215	'A439E01_'	1.04281383798424
216	'A443E01_'	1.0289387775735401
217	'A444E01_'	1.09158062499614
218	'A445E01_'	1.0827364962091601
219	'A446E01_'	1.0960478252500798
220	'A447E01_'	1.1123061953982
221	'A448E01_'	1.2206841251701799
222	'A449E01_'	1.23385733930544
223	'A450E01_'	1.02464543211153
224	'A451E01_'	1.04323261504669
225	'A462E01_'	1.01483371561693
226	'A463E01_'	1.04740248429366
227	'A464E01_'	1.02855941322312
228	'A465E01_'	1.1345351504945802
229	'A466E01_'	1.3833170778138
230	'A467E01_'	1.4039190480121597
231	'A468E01_'	1.30272277082021
232	'A470E01_'	1.12155808471683
233	'A471E01_'	1.2300609095593
234	'A472E01_'	1.24557812044349
235	'A484E01_'	1.0623791487154999
236	'A485E01_'	1.23669534230325
237	'A486E01_'	1.39506489518206
238	'A487E01_'	1.17866736401769
239	'A489E01_'	1.1304007252176103
240	'A490E01_'	1.14167902975775
241	'A491E01_'	1.14846342616431
242	'A511E01_'	1.0752678021672801
243	'A512E01_'	1.1104991768083798
244	'A513E01_'	1.07834348383973
245	'A516E01_'	1.0213289963974599
246	'A526E01_'	1.2280057926781298
247	'A527E01_'	1.39979198259451
248	'A528E01_'	1.4408255512777701
249	'A529E01_'	1.4426326843499
250	'A530E01_'	1.43232279810205
251	'A531E01_'	1.20368252792826
252	'A532E01_'	1.30195561342248
253	'A533E01_'	1.38163013993961
254	'A534E01_'	1.2882811129901999
255	'A535E01_'	1.1876361744243
256	'A538E01_'	1.03180212558102
257	'A539E01_'	1.1720459065731998
258	'A540E01_'	1.04808135803215
259	'A544E01_'	1.0311737075990601
260	'A545E01_'	1.10836945274471
261	'A550E01_'	1.0503814329112902
262	'A551E01_'	1.05097655763892
263	'A555E01_'	1.0727609859161
264	'A560E01_'	1.0841829269187
265	'A561E01_'	1.11066177280685
266	'A562E01_'	1.1468043582448002
267	'A563E01_'	1.20280791414397
268	'A564E01_'	1.22226801373179
269	'A565E01_'	1.2373879717511
270	'A566E01_'	1.2415879667640901
271	'A567E01_'	1.26986401668407
272	'A568E01_'	1.2070263907846202
273	'A569E01_'	1.14713633516747
274	'A570E01_'	1.05125520922529
275	'A581E01_'	1.04477794205434
276	'A582E01_'	1.24255858650258
277	'A583E01_'	1.2309947020018301
278	'A584E01_'	1.3067933377218401
279	'A585E01_'	1.3937631790282399
280	'A586E01_'	1.30703314995796
281	'A587E01_'	1.23488231889321
282	'A588E01_'	1.05971076730808
283	'A600E01_'	1.13548464596001
284	'A601E01_'	1.14364028971967
285	'A602E01_'	1.16386340080588
286	'A603E01_'	1.1796878262247399
287	'A604E01_'	1.11751344163253
288	'A605E01_'	1.0227692252403
289	'A607E01_'	1.01747737526538
290	'A608E01_'	1.02898266887101
291	'A609E01_'	1.12559741116476
292	'A610E01_'	1.17448115595407
293	'A611E01_'	1.2832629712133201
294	'A621E01_'	1.45987504474649
295	'A622E01_'	1.45337596366982
296	'A623E01_'	1.44191588101104
297	'A633E01_'	1.32381270241351
298	'A636E01_'	1.40710925096176
299	'A637E01_'	1.3877714295309902
300	'A638E01_'	1.3976031805326599
301	'A641E01_'	1.4197445001642799
302	'A642E01_'	1.1067428601740301
303	'A643E01_'	1.32903373566932
304	'A652E01_'	1.46731911039387
305	'A653E01_'	1.4119911346442602
306	'A673E01_'	1.31696067724668
307	'A675E01_'	1.27556441925101
308	'A677E01_'	1.0521301587111702
309	'A678E01_'	1.12685259407134
310	'A679E01_'	1.03644601437958
311	'A704E01_'	1.0696126069782599
312	'A705E01_'	1.0913001878131998
313	'A706E01_'	1.1069308961376598
314	'A707E01_'	1.1323864195483702
315	'A708E01_'	1.13831125115442
316	'A709E01_'	1.1832980135731699
317	'A710E01_'	1.1916224029873401
318	'A711E01_'	1.19002689189072
319	'A712E01_'	1.20428932200535
320	'A713E01_'	1.2165750103178101
321	'A714E01_'	1.1385341064473
322	'A715E01_'	1.14598436287605
323	'A716E01_'	1.2107055638754398
324	'A717E01_'	1.24845859890781
325	'A718E01_'	1.3401774725092401
326	'A719E01_'	1.3492831258813798
327	'A720E01_'	1.3799167519124198
328	'A721E01_'	1.3690408433444
329	'A722E01_'	1.4163609252148999
330	'A723E01_'	1.46657869516169
331	'A732E01_'	1.2989283800471298
332	'A733E01_'	1.4529152451883
333	'A000E03_'	1.25129012764919
334	'A001E03_'	1.2875672919791201
335	'A002E03_'	1.11501555971282
336	'A003E03_'	1.0173969778943102
337	'A005E03_'	1.1289304434115
338	'A006E03_'	1.18065691822381
339	'A007E03_'	1.13683083434932
340	'A008E03_'	1.1295163744947099
341	'A009E03_'	1.1302968189258302
342	'A010E03_'	1.10749885793646
343	'A011E03_'	1.11721827707919
344	'A012E03_'	1.12449300645748
345	'A013E03_'	1.09235589473712
346	'A014E03_'	1.05266613606537
347	'A015E03_'	1.01479267668262
348	'A020E03_'	1.02563233819601
349	'A021E03_'	1.03436212016257
350	'A025E03_'	1.01416964405287
351	'A042E03_'	1.04762831710643
352	'A043E03_'	1.1384718756025902
353	'A044E03_'	1.18950789427243
354	'A045E03_'	1.24814739350356
355	'A046E03_'	1.2307571116371299
356	'A047E03_'	1.25180052696456
357	'A048E03_'	1.2050193503179198
358	'A049E03_'	1.24171004323751
359	'A050E03_'	1.2324534993119398
360	'A051E03_'	1.22740160316901
361	'A052E03_'	1.22452821488928
362	'A053E03_'	1.2324135639774099
363	'A054E03_'	1.22135387379563
364	'A055E03_'	1.2202254084355
365	'A056E03_'	1.22094748106318
366	'A057E03_'	1.2195074345273897
367	'A058E03_'	1.20519656803699
368	'A059E03_'	1.1541173611247701
369	'A060E03_'	1.14542439824254
370	'A061E03_'	1.12393457342022
371	'A062E03_'	1.16986695873321
372	'A063E03_'	1.19658434937925
373	'A064E03_'	1.212739158577
374	'A065E03_'	1.24039394565221
375	'A066E03_'	1.30175726733197
376	'A067E03_'	1.2530784610906298
377	'A068E03_'	1.27189095580379
378	'A069E03_'	1.27914548723793
379	'A070E03_'	1.29888820139207
380	'A071E03_'	1.28444369100408
381	'A072E03_'	1.12910177904076
382	'A073E03_'	1.30349475448588
383	'A074E03_'	1.43824851818908
384	'A075E03_'	1.4180390386200499
385	'A077E03_'	1.42531011310647
386	'A087E03_'	1.27685859402454
387	'A094E03_'	1.1388204519637701
388	'A095E03_'	1.0588093119333801
389	'A097E03_'	1.1214767924709
390	'A101E03_'	1.3735429133562198
391	'A102E03_'	1.4601998851866103
392	'A106E03_'	1.4554994567387802
393	'A107E03_'	1.38666223366622
394	'A108E03_'	1.2598336176608502
395	'A109E03_'	1.46845386984072
396	'A131E03_'	1.39760734905729
397	'A132E03_'	1.23593046591351
398	'A133E03_'	1.2022363722745402
399	'A134E03_'	1.33179632450576
400	'A135E03_'	1.255890423806
401	'A136E03_'	1.22853445089772
402	'A137E03_'	1.1189095751171299
403	'A138E03_'	1.08354265337707
404	'A139E03_'	1.04688773478314
405	'A140E03_'	1.0457680194072099
406	'A141E03_'	1.21656127224247
407	'A142E03_'	1.2462823205542
408	'A143E03_'	1.1970892006799199
409	'A144E03_'	1.13001149442852
410	'A145E03_'	1.19543602372058
411	'A146E03_'	1.28492368986198
412	'A147E03_'	1.1936073983117401
413	'A148E03_'	1.26109589193633
414	'A149E03_'	1.31775492222003
415	'A151E03_'	1.4260268328609398
416	'A153E03_'	1.4314972273775401
417	'A154E03_'	1.3595757365806
418	'A155E03_'	1.3604295544710703
419	'A156E03_'	1.28270802060724
420	'A157E03_'	1.24056694306256
421	'A158E03_'	1.22033380657899
422	'A159E03_'	1.09188825603674
423	'A160E03_'	1.02602665421439
424	'A161E03_'	1.02892970968693
425	'A164E03_'	1.01771711390478
426	'A165E03_'	1.0630829084484499
427	'A167E03_'	1.0183872628471702
428	'A168E03_'	1.0301491895209398
429	'A169E03_'	1.03048029305706
430	'A176E03_'	1.01669037699406
431	'A177E03_'	1.05553612923005
432	'A178E03_'	1.0843585480058
433	'A179E03_'	1.0962955743165301
434	'A181E03_'	1.09703957088389
435	'A182E03_'	1.03796886069202
436	'A185E03_'	1.06749797292533
437	'A186E03_'	1.10106350344676
438	'A187E03_'	1.1837812507368102
439	'A188E03_'	1.3118830947938798
440	'A189E03_'	1.14211795141
441	'A190E03_'	1.19516778503979
442	'A191E03_'	1.08494627399749
443	'A193E03_'	1.19826430848617
444	'A194E03_'	1.1744014378524399
445	'A195E03_'	1.22307704914655
446	'A196E03_'	1.4218851086177
447	'A197E03_'	1.29220712546361
448	'A198E03_'	1.09420360896005
449	'A199E03_'	1.08130983561187
450	'A200E03_'	1.2181343548291899
451	'A201E03_'	1.33334380773168
452	'A202E03_'	1.3209876626508101
453	'A203E03_'	1.2351078761845
454	'A204E03_'	1.2550009749618
455	'A205E03_'	1.35115961172898
456	'A206E03_'	1.3363046816336699
457	'A207E03_'	1.40585508170966
458	'A208E03_'	1.39673949911495
459	'A209E03_'	1.43463754634621
460	'A210E03_'	1.45287706318483
461	'A217E03_'	1.30133656974702
462	'A218E03_'	1.12873764390866
463	'A219E03_'	1.14680075219107
464	'A220E03_'	1.18351157878427
465	'A221E03_'	1.24057309217551
466	'A222E03_'	1.25151100022253
467	'A223E03_'	1.27140181680241
468	'A224E03_'	1.3050682221638301
469	'A225E03_'	1.36191454210239
470	'A226E03_'	1.4075248664691102
471	'A227E03_'	1.39733625504549
472	'A228E03_'	1.41725538114189
473	'A229E03_'	1.45002499102644
474	'A240E03_'	1.4708895235256298
475	'A241E03_'	1.33648217183101
476	'A242E03_'	1.2990182968341102
477	'A243E03_'	1.24337228083947
478	'A244E03_'	1.15297640650214
479	'A245E03_'	1.09641119473691
480	'A246E03_'	1.0565827735251898
481	'A247E03_'	1.04302395995355
482	'A248E03_'	1.02351200708258
483	'A250E03_'	1.02113344770227
484	'A251E03_'	1.1508537576509599
485	'A252E03_'	1.19421672892423
486	'A253E03_'	1.0903530983828
487	'A254E03_'	1.10529069444379
488	'A255E03_'	1.08921254315885
489	'A256E03_'	1.0784286209718101
490	'A257E03_'	1.07888504004556
491	'A258E03_'	1.0971429025121602
492	'A259E03_'	1.1405280714924801
493	'A260E03_'	1.17126923265437
494	'A261E03_'	1.1207677050823202
495	'A262E03_'	1.11550084067564
496	'A263E03_'	1.06334743291015
497	'A267E03_'	1.0242257654820999
498	'A271E03_'	1.0178441313410502
499	'A272E03_'	1.06436455836536
500	'A273E03_'	1.0268191547057701
501	'A274E03_'	1.0178110463061
502	'A275E03_'	1.03317328356833
503	'A276E03_'	1.03150659901162
504	'A277E03_'	1.0327366420831
505	'A278E03_'	1.0836022453290899
506	'A279E03_'	1.08113869817375
507	'A281E03_'	1.1424187392024
508	'A282E03_'	1.2209066959838202
509	'A283E03_'	1.3135784906626597
510	'A284E03_'	1.3905006243664
511	'A285E03_'	1.43519176115534
512	'A289E03_'	1.4378414264957902
513	'A290E03_'	1.3650541787536103
514	'A292E03_'	1.45314156387371
515	'A297E03_'	1.4684738052519801
516	'A300E03_'	1.2393913681104398
517	'A301E03_'	1.03675494158194
518	'A302E03_'	1.31956537603028
519	'A303E03_'	1.4062317931916202
520	'A304E03_'	1.4460475969213997
521	'A305E03_'	1.42909020990612
522	'A306E03_'	1.33957497346691
523	'A307E03_'	1.33801961729056
524	'A308E03_'	1.21017962982313
525	'A309E03_'	1.08705866453732
526	'A310E03_'	1.16437564933978
527	'A311E03_'	1.05620098337774
528	'A312E03_'	1.01461658413066
529	'A315E03_'	1.16292736797332
530	'A316E03_'	1.1624682046196202
531	'A317E03_'	1.10406608046243
532	'A318E03_'	1.14645048757693
533	'A319E03_'	1.1593606519783601
534	'A320E03_'	1.1615321048749199
535	'A321E03_'	1.13182239644801
536	'A322E03_'	1.1861861696332299
537	'A326E03_'	1.46109998155428
538	'A327E03_'	1.36926505248422
539	'A330E03_'	1.29192125735429
540	'A331E03_'	1.2319486817881102
541	'A332E03_'	1.18258226516278
542	'A333E03_'	1.16469739377282
543	'A334E03_'	1.17397768636865
544	'A335E03_'	1.1919672354386
545	'A336E03_'	1.20288041600501
546	'A337E03_'	1.19757509585355
547	'A339E03_'	1.22952061901531
548	'A340E03_'	1.1778402199741798
549	'A342E03_'	1.1545551494843997
550	'A343E03_'	1.1226375060291298
551	'A344E03_'	1.1819210627636298
552	'A345E03_'	1.12513488414296
553	'A346E03_'	1.10737340104631
554	'A347E03_'	1.0546909441768002
555	'A348E03_'	1.08945302551211
556	'A349E03_'	1.03633628473445
557	'A350E03_'	1.0787304320808
558	'A351E03_'	1.09247128747822
559	'A352E03_'	1.17781350889227
560	'A353E03_'	1.2390522596788602
561	'A354E03_'	1.17714766701411
562	'A355E03_'	1.0402570357574101
563	'A356E03_'	1.03264991340806
564	'A358E03_'	1.05700802752557
565	'A359E03_'	1.1008266342781001
566	'A360E03_'	1.10965385914883
567	'A361E03_'	1.13132484712958
568	'A362E03_'	1.23810520869109
569	'A363E03_'	1.26481095059458
570	'A368E03_'	1.0593637669629699
571	'A369E03_'	1.07856198834273
572	'A370E03_'	1.27555588320547
573	'A380E03_'	1.4444209567432902
574	'A381E03_'	1.29379043710364
575	'A382E03_'	1.09115677354932
576	'A384E03_'	1.06938945979911
577	'A386E03_'	1.1438772300726001
578	'A387E03_'	1.1491045580386399
579	'A388E03_'	1.1489993653822
580	'A389E03_'	1.1910178480051399
581	'A390E03_'	1.19713423306274
582	'A391E03_'	1.22739600297724
583	'A392E03_'	1.19047418462556
584	'A393E03_'	1.2366178898397
585	'A394E03_'	1.3476767733339199
586	'A395E03_'	1.38379331948085
587	'A396E03_'	1.3749271758065
588	'A397E03_'	1.23505437814546
589	'A398E03_'	1.18011093430251
590	'A399E03_'	1.05369605295429
591	'A400E03_'	1.1099600936619098
592	'A401E03_'	1.09107073696943
593	'A402E03_'	1.14328022113803
594	'A403E03_'	1.2265149864879699
595	'A404E03_'	1.1887507601435099
596	'A405E03_'	1.2005506704803999
597	'A406E03_'	1.17417213647367
598	'A407E03_'	1.13331834970382
599	'A408E03_'	1.0923388202356399
600	'A409E03_'	1.06716065444103
601	'A410E03_'	1.08354426185931
602	'A411E03_'	1.08602475240632
603	'A412E03_'	1.0740588920265302
604	'A413E03_'	1.0385608918790799
605	'A415E03_'	1.0369320320546
606	'A416E03_'	1.01497225885518
607	'A423E03_'	1.06911178947432
608	'A424E03_'	1.08841542789534
609	'A425E03_'	1.05177162815494
610	'A426E03_'	1.08616365312798
611	'A427E03_'	1.05724264434256
612	'A428E03_'	1.04409635106489
613	'A429E03_'	1.11594572895704
614	'A430E03_'	1.17521560142934
615	'A431E03_'	1.2485587958746598
616	'A432E03_'	1.30479990217105
617	'A433E03_'	1.1938950810450701
618	'A434E03_'	1.23611071684739
619	'A435E03_'	1.24026313361412
620	'A436E03_'	1.2329064336587399
621	'A437E03_'	1.1969716568580502
622	'A438E03_'	1.17424868847178
623	'A439E03_'	1.2810084357383502
624	'A440E03_'	1.32929386448255
625	'A441E03_'	1.3646981035679702
626	'A442E03_'	1.46503770633804
627	'A443E03_'	1.4326983378896299
628	'A444E03_'	1.40731186256137
629	'A445E03_'	1.38501107690378
630	'A446E03_'	1.31999214114021
631	'A448E03_'	1.4540418740272
632	'A449E03_'	1.42218224694885
633	'A450E03_'	1.38490782880309
634	'A451E03_'	1.2399348122723
635	'A452E03_'	1.27923996424396
636	'A453E03_'	1.23613876970175
637	'A454E03_'	1.19349542153034
638	'A455E03_'	1.19136309998448
639	'A456E03_'	1.08549074231792
640	'A457E03_'	1.23553299452021
641	'A458E03_'	1.18181511155659
642	'A459E03_'	1.24092072519042
643	'A460E03_'	1.18376114443622
644	'A461E03_'	1.1932918600086202
645	'A462E03_'	1.2033740882196002
646	'A463E03_'	1.23501794158317
647	'A464E03_'	1.1908668736465802
648	'A465E03_'	1.16559279017106
649	'A466E03_'	1.45929713148543
650	'A467E03_'	1.4589646902396203
651	'A468E03_'	1.26945862948083
652	'A469E03_'	1.10551102316677
653	'A470E03_'	1.0584932338933801
654	'A471E03_'	1.0921037565462801
655	'A472E03_'	1.11221919835144
656	'A473E03_'	1.14550322460301
657	'A474E03_'	1.14276204295662
658	'A475E03_'	1.1467777539553898
659	'A476E03_'	1.19124316966479
660	'A477E03_'	1.20033213335238
661	'A478E03_'	1.1661597578524199
662	'A479E03_'	1.1597139722893999
663	'A480E03_'	1.1299370365767099
664	'A481E03_'	1.10903031975866
665	'A482E03_'	1.05657091830757
666	'A483E03_'	1.03670335203495
667	'A484E03_'	1.26510794770804
668	'A485E03_'	1.2709895492267098
669	'A486E03_'	1.32000823333541
670	'A487E03_'	1.18411185067243
671	'A488E03_'	1.09090448573497
672	'A489E03_'	1.1113981306620602
673	'A490E03_'	1.11945983718856
674	'A491E03_'	1.17333297581259
675	'A492E03_'	1.09848793515138
676	'A493E03_'	1.10909397128522
677	'A497E03_'	1.32745051958851
678	'A498E03_'	1.06715800703994
679	'A505E03_'	1.04636911869972
680	'A506E03_'	1.1193851327393
681	'A507E03_'	1.05129646357365
682	'A512E03_'	1.02035994954863
683	'A519E03_'	1.0843806160409
684	'A520E03_'	1.0985871861091099
685	'A521E03_'	1.15654562343109
686	'A522E03_'	1.18130553783286
687	'A523E03_'	1.2043000394916001
688	'A524E03_'	1.20129190011795
689	'A525E03_'	1.2181026831054298
690	'A526E03_'	1.2264033873208702
691	'A527E03_'	1.29609296062342
692	'A528E03_'	1.3421102783102299
693	'A529E03_'	1.21651632264743
694	'A530E03_'	1.1414225108176899
695	'A531E03_'	1.04745659795118
696	'A532E03_'	1.24169959674103
697	'A533E03_'	1.41733121316146
698	'A534E03_'	1.13022769463898
699	'A535E03_'	1.30107872472235
700	'A536E03_'	1.25287768167058
701	'A537E03_'	1.17597261102929
702	'A538E03_'	1.17689059449963
703	'A539E03_'	1.2500140902215802
704	'A540E03_'	1.3878063167801598
705	'A541E03_'	1.36088026442942
706	'A542E03_'	1.29217693650474
707	'A543E03_'	1.1321746829167099
708	'A544E03_'	1.28932910823157
709	'A545E03_'	1.29581829011388
710	'A546E03_'	1.29789352372568
711	'A547E03_'	1.3346630905202
712	'A548E03_'	1.26382386106764
713	'A549E03_'	1.14953189112205
714	'A550E03_'	1.0831699843257299
715	'A551E03_'	1.12331576688413
716	'A552E03_'	1.09224769636898
717	'A553E03_'	1.13923710383398
718	'A554E03_'	1.12017018138308
719	'A555E03_'	1.13331039768974
720	'A556E03_'	1.35342582644992
721	'A557E03_'	1.3702586042061102
722	'A558E03_'	1.3274353594606898
723	'A559E03_'	1.30247946118881
724	'A560E03_'	1.31174915316279
725	'A561E03_'	1.3149596493698101
726	'A562E03_'	1.32751626970308
727	'A563E03_'	1.36895633508819
728	'A564E03_'	1.3667313763890099
729	'A565E03_'	1.38286678953846
730	'A566E03_'	1.3755084638435802
731	'A567E03_'	1.36185664031785
732	'A568E03_'	1.3534101364936102
733	'A569E03_'	1.3295179663663501
734	'A570E03_'	1.3162037528707902
735	'A571E03_'	1.2136244082327199
736	'A572E03_'	1.11382853860294
737	'A573E03_'	1.06012710047555
738	'A574E03_'	1.06897873187874
739	'A575E03_'	1.04726689536019
740	'A576E03_'	1.02849819383646
741	'A578E03_'	1.01393068767809
742	'A579E03_'	1.09826003818104
743	'A580E03_'	1.03874220368743
744	'A581E03_'	1.1479052557051102
745	'A582E03_'	1.06081318545701
746	'A583E03_'	1.0460414539498
747	'A584E03_'	1.03617648095968
748	'A585E03_'	1.1397377654531398
749	'A586E03_'	1.14068758385522
750	'A587E03_'	1.0241080389477
751	'A588E03_'	1.0191336879886
752	'A593E03_'	1.01739968357762
753	'A594E03_'	1.01518654746694
754	'A602E03_'	1.0253546455501599
755	'A603E03_'	1.03770621683588
756	'A604E03_'	1.01665953414311
757	'A611E03_'	1.05556549227907
758	'A612E03_'	1.25050193623452
759	'A613E03_'	1.3737566719052199
760	'A614E03_'	1.34622700262761
761	'A615E03_'	1.42370552000298
